name,location,vendor_categories,review,average_rating,count,image_count,reply_count,lat,lng,full_address,sido,gu,dong
히포커피-신림점,"{'lat': '37.4719074', 'lng': '126.93877266'}","['분식', '카페/디저트', '샌드위치', '포장']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.4719074,126.93877266,서울특별시 관악구 신림로12길 25,서울,관악구,신림동
블랙오리부락-대림점,"{'lat': '37.4949385', 'lng': '126.89903785'}","['중국집', '포장', '고기/구이', '야식', '아시안']","{'average_rating': 4.8, 'count': 23, 'image_count': 2, 'reply_count': 0}",4.8,23.0,2.0,0.0,37.4949385,126.89903785,서울특별시 영등포구 대림로27길 5-1,서울,영등포구,대림동
파닭먹는날-관악동작점,"{'lat': '37.4864689', 'lng': '126.93686058'}","['치킨', '포장']","{'average_rating': 4.1, 'count': 243, 'image_count': 49, 'reply_count': 0}",4.1,243.0,49.0,0.0,37.4864689,126.93686058,서울특별시 관악구 은천로 13-1,서울,관악구,봉천동
아빠네김치찜-관악점,"{'lat': '37.4767507', 'lng': '126.95422398'}","['찜/탕', '한식', '분식', '포장', '야식']","{'average_rating': 5.0, 'count': 40, 'image_count': 29, 'reply_count': 40}",5.0,40.0,29.0,40.0,37.4767507,126.95422398,서울특별시 관악구 남부순환로228길 69,서울,관악구,봉천동
푸줏간육회,"{'lat': '37.4873822', 'lng': '126.94822192'}","['한식', '야식', '일식/돈까스', '회/초밥', '포장']","{'average_rating': 4.9, 'count': 75, 'image_count': 63, 'reply_count': 67}",4.9,75.0,63.0,67.0,37.4873822,126.94822192,서울특별시 관악구 은천로23길 16,서울,관악구,봉천동
푸줏간 숙성돼지 김치찜-영등포직영점,"{'lat': '37.5064916', 'lng': '126.90921821'}","['찜/탕', '한식', '야식', '도시락/죽', '포장']","{'average_rating': 5.0, 'count': 56, 'image_count': 48, 'reply_count': 42}",5.0,56.0,48.0,42.0,37.5064916,126.90921821,서울특별시 영등포구 가마산로71길 5,서울,영등포구,신길동
호치킨-신대방삼거리역1번출구점,"{'lat': '37.4995721', 'lng': '126.92922978'}","['프랜차이즈', '치킨']","{'average_rating': 4.9, 'count': 1049, 'image_count': 930, 'reply_count': 97}",4.9,1049.0,930.0,97.0,37.4995721,126.92922978,서울특별시 동작구 상도로 78,서울,동작구,대방동
백억커피-서울대입구역점,"{'lat': '37.4811701', 'lng': '126.9502849'}","['포장', '카페/디저트', '프랜차이즈']","{'average_rating': 5.0, 'count': 25, 'image_count': 18, 'reply_count': 16}",5.0,25.0,18.0,16.0,37.4811701,126.9502849,서울특별시 관악구 남부순환로 1802,서울,관악구,봉천동
서가숯불닭갈비막국수-동작점,"{'lat': '37.499087517981174', 'lng': '126.92695696931885'}","['한식', '고기/구이', '포장', '야식']","{'average_rating': 4.7, 'count': 90, 'image_count': 83, 'reply_count': 85}",4.7,90.0,83.0,85.0,37.49908751798117,126.92695696931884,서울특별시 동작구 여의대방로22길 121,서울,동작구,신대방동
피자쏭-동작점,"{'lat': '37.4972742', 'lng': '126.93165486'}","['피자/양식', '프랜차이즈', '분식', '치킨', '야식']","{'average_rating': 4.8, 'count': 69, 'image_count': 62, 'reply_count': 34}",4.8,69.0,62.0,34.0,37.4972742,126.93165486,서울특별시 동작구 국사봉1길 95,서울,동작구,상도동
맛단(맛있는다이어트식단)-서울대입구점,"{'lat': '37.4840831', 'lng': '126.95289648'}","['피자/양식', '샐러드', '한식', '야식', '포장', '신규맛집']","{'average_rating': 5.0, 'count': 1, 'image_count': 1, 'reply_count': 0}",5.0,1.0,1.0,0.0,37.4840831,126.95289648,서울특별시 관악구 중앙길 29,서울,관악구,봉천동
국밥공간,"{'lat': '37.4827234', 'lng': '126.9389561'}","['찜/탕', '한식', '고기/구이', '포장', '신규맛집']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.4827234,126.9389561,서울특별시 관악구 장군봉2길 23,서울,관악구,봉천동
등촌샤브칼국수-서울대입구역점,"{'lat': '37.479921', 'lng': '126.95555797'}","['찜/탕', '고기/구이', '포장', '프랜차이즈']","{'average_rating': 4.9, 'count': 17, 'image_count': 11, 'reply_count': 0}",4.9,17.0,11.0,0.0,37.479921,126.95555797,서울특별시 관악구 남부순환로 1852,서울,관악구,봉천동
한방구이닭,"{'lat': '37.4851774', 'lng': '126.92406785'}","['한식', '분식', '치킨', '포장', '야식']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.4851774,126.92406785,서울특별시 관악구 관천로 73,서울,관악구,신림동
오늘은오므라이스-영등포점,"{'lat': '37.5095944', 'lng': '126.90743786'}","['한식', '분식', '일식/돈까스', '야식', '포장', '프랜차이즈', '1인분주문']","{'average_rating': 4.9, 'count': 416, 'image_count': 345, 'reply_count': 410}",4.9,416.0,345.0,410.0,37.5095944,126.90743786,서울특별시 영등포구 도신로 143,서울,영등포구,도림동
眞은이국밥-서울3호점,"{'lat': '37.5088138', 'lng': '126.92221756'}","['찜/탕', '한식', '포장', '야식', '1인분주문']","{'average_rating': 4.9, 'count': 160, 'image_count': 142, 'reply_count': 159}",4.9,160.0,142.0,159.0,37.5088138,126.92221756,서울특별시 영등포구 여의대방로47길 15-1,서울,영등포구,신길동
국밥하우스-금천점,"{'lat': '37.4759706', 'lng': '126.90066072'}","['찜/탕', '한식', '분식', '포장', '야식', '신규맛집']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.4759706,126.90066072,서울특별시 금천구 시흥대로150길 33,서울,금천구,독산동
초선마라-구로점,"{'lat': '37.5003689', 'lng': '126.88992468'}","['중국집', '찜/탕', '아시안', '포장', '야식']","{'average_rating': 5.0, 'count': 12, 'image_count': 9, 'reply_count': 12}",5.0,12.0,9.0,12.0,37.5003689,126.88992468,서울특별시 구로구 공원로 41,서울,구로구,구로동
캔시플,"{'lat': '37.4818772', 'lng': '126.94966911'}","['샐러드', '카페/디저트', '샌드위치']","{'average_rating': 5.0, 'count': 325, 'image_count': 280, 'reply_count': 325}",5.0,325.0,280.0,325.0,37.4818772,126.94966911,서울특별시 관악구 남부순환로 1795,서울,관악구,봉천동
화정족발-봉천점,"{'lat': '37.4771291687087', 'lng': '126.959371558989'}","['족발/보쌈', '야식']","{'average_rating': 4.9, 'count': 460, 'image_count': 410, 'reply_count': 221}",4.9,460.0,410.0,221.0,37.4771291687087,126.959371558989,서울특별시 관악구 낙성대로 15,서울,관악구,봉천동
제육대가-금천점,"{'lat': '37.4758906461795', 'lng': '126.896786254572'}","['포장', '한식', '야식', '프랜차이즈']","{'average_rating': 4.9, 'count': 638, 'image_count': 457, 'reply_count': 63}",4.9,638.0,457.0,63.0,37.4758906461795,126.896786254572,서울특별시 금천구 시흥대로151길 32,서울,금천구,독산동
페리카나-신림현대점,"{'lat': '37.4713432711497', 'lng': '126.935879261423'}","['포장', '야식', '프랜차이즈', '치킨']","{'average_rating': 4.9, 'count': 951, 'image_count': 818, 'reply_count': 0}",4.9,951.0,818.0,0.0,37.4713432711497,126.935879261423,서울특별시 관악구 신림로 122,서울,관악구,신림동
생마차-구로디지털단지점,"{'lat': '37.4836018', 'lng': '126.90087574'}","['찜/탕', '일식/돈까스', '야식', '치킨', '포장', '프랜차이즈']","{'average_rating': 5.0, 'count': 8, 'image_count': 9, 'reply_count': 2}",5.0,8.0,9.0,2.0,37.4836018,126.90087574,서울특별시 구로구 디지털로32길 97-15,서울,구로구,구로동
움버거앤윙스-대방역점,"{'lat': '37.513036', 'lng': '126.92245085'}","['버거', '포장', '피자/양식', '프랜차이즈', '신규맛집']","{'average_rating': 4.6, 'count': 17, 'image_count': 16, 'reply_count': 13}",4.6,17.0,16.0,13.0,37.513036,126.92245085,서울특별시 영등포구 영등포로 400,서울,영등포구,신길동
노모어피자-구로신풍점,"{'lat': '37.495273', 'lng': '126.90017842'}","['피자/양식', '프랜차이즈', '포장']","{'average_rating': 4.8, 'count': 80, 'image_count': 51, 'reply_count': 64}",4.8,80.0,51.0,64.0,37.495273,126.90017842,서울특별시 영등포구 도림로47길 1,서울,영등포구,대림동
두찜-관악성현점,"{'lat': '37.48706999050147', 'lng': '126.95705695773155'}","['찜/탕', '한식', '프랜차이즈', '포장']","{'average_rating': 4.8, 'count': 96, 'image_count': 80, 'reply_count': 49}",4.8,96.0,80.0,49.0,37.48706999050147,126.95705695773157,서울 관악구 봉천동 7-126,서울,관악구,봉천동
한끼밥상-독산점,"{'lat': '37.4734540024701', 'lng': '126.903121333293'}","['한식', '도시락/죽', '포장', '프랜차이즈', '1인분주문']","{'average_rating': 4.9, 'count': 72, 'image_count': 52, 'reply_count': 15}",4.9,72.0,52.0,15.0,37.4734540024701,126.903121333293,서울특별시 금천구 독산로 297,서울,금천구,독산동
낙성대커피집-본점,"{'lat': '37.4757309', 'lng': '126.96438094'}","['분식', '카페/디저트', '포장']","{'average_rating': 4.9, 'count': 28, 'image_count': 26, 'reply_count': 1}",4.9,28.0,26.0,1.0,37.4757309,126.96438094,서울특별시 관악구 남부순환로246길 17,서울,관악구,봉천동
고기굽는여자-금천점,"{'lat': '37.4766142', 'lng': '126.90294283'}","['한식', '도시락/죽', '고기/구이', '야식', '포장']","{'average_rating': 4.9, 'count': 42, 'image_count': 37, 'reply_count': 27}",4.9,42.0,37.0,27.0,37.4766142,126.90294283,서울특별시 금천구 독산로103길 12,서울,금천구,독산동
벚꽃스시&사시미-동작점,"{'lat': '37.5038849', 'lng': '126.9427608'}","['한식', '일식/돈까스', '회/초밥', '포장', '프랜차이즈']","{'average_rating': 4.9, 'count': 317, 'image_count': 330, 'reply_count': 248}",4.9,317.0,330.0,248.0,37.5038849,126.9427608,서울특별시 동작구 상도로30길 40,서울,동작구,상도동
순살치킨끝판왕,"{'lat': '37.5114776', 'lng': '126.94485822'}","['야식', '치킨', '포장', '신규맛집']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.5114776,126.94485822,서울특별시 동작구 만양로14길 7,서울,동작구,노량진동
돌섬미역국-영등포점,"{'lat': '37.50639', 'lng': '126.90715787'}","['한식', '일식/돈까스', '회/초밥', '포장', '야식', '프랜차이즈']","{'average_rating': 4.9, 'count': 34, 'image_count': 26, 'reply_count': 34}",4.9,34.0,26.0,34.0,37.50639,126.90715787,서울특별시 영등포구 가마산로67길 5,서울,영등포구,신길동
1인안심탕수육,"{'lat': '37.4686624', 'lng': '126.93886341'}","['중국집', '야식']","{'average_rating': 4.8, 'count': 305, 'image_count': 172, 'reply_count': 1}",4.8,305.0,172.0,1.0,37.4686624,126.93886341,서울특별시 관악구 신림로11길 41,서울,관악구,신림동
돼지게티-신길점,"{'lat': '37.5127383', 'lng': '126.91841197'}","['피자/양식', '분식', '포장', '프랜차이즈']","{'average_rating': 4.9, 'count': 35, 'image_count': 31, 'reply_count': 33}",4.9,35.0,31.0,33.0,37.5127383,126.91841197,서울특별시 영등포구 영등포로72길 16,서울,영등포구,신길동
안녕하제육,"{'lat': '37.4760831', 'lng': '126.9386516'}","['한식', '고기/구이', '도시락/죽', '포장', '야식', '1인분주문']","{'average_rating': 5.0, 'count': 40, 'image_count': 32, 'reply_count': 12}",5.0,40.0,32.0,12.0,37.4760831,126.9386516,서울특별시 관악구 신림로36길 21,서울,관악구,신림동
뇩피자-신림점,"{'lat': '37.4693486', 'lng': '126.93903518'}","['피자/양식', '버거', '치킨', '포장', '야식', '프랜차이즈']","{'average_rating': 4.9, 'count': 14, 'image_count': 16, 'reply_count': 14}",4.9,14.0,16.0,14.0,37.4693486,126.93903518,서울특별시 관악구 대학5길 23,서울,관악구,신림동
노량진양자호떡,"{'lat': '37.5113438', 'lng': '126.94458175'}","['분식', '카페/디저트', '포장']","{'average_rating': 4.6, 'count': 13, 'image_count': 9, 'reply_count': 0}",4.6,13.0,9.0,0.0,37.5113438,126.94458175,서울특별시 동작구 만양로 88,서울,동작구,노량진동
털보닭집-신림직영점,"{'lat': '37.4730346824167', 'lng': '126.932908229156'}","['치킨', '포장']","{'average_rating': 4.9, 'count': 133, 'image_count': 130, 'reply_count': 16}",4.9,133.0,130.0,16.0,37.4730346824167,126.932908229156,서울특별시 관악구 신림로 157,서울,관악구,신림동
99혼밥-금천점,"{'lat': '37.4766142', 'lng': '126.90294283'}","['한식', '도시락/죽', '분식', '야식', '포장']","{'average_rating': 4.8, 'count': 33, 'image_count': 27, 'reply_count': 12}",4.8,33.0,27.0,12.0,37.4766142,126.90294283,서울특별시 금천구 독산로103길 12,서울,금천구,독산동
노걸대-신길점,"{'lat': '37.5103213', 'lng': '126.91121378'}","['찜/탕', '한식', '프랜차이즈', '포장', '고기/구이', '야식']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.5103213,126.91121378,서울특별시 영등포구 신길로 200-16,서울,영등포구,신길동
쭈블링불맛직화쭈꾸미&고기왕창비빔밥,"{'lat': '37.51290666586899', 'lng': '126.91807891319466'}","['한식', '고기/구이', '포장']","{'average_rating': 4.8, 'count': 517, 'image_count': 368, 'reply_count': 386}",4.8,517.0,368.0,386.0,37.51290666586899,126.91807891319466,서울특별시 영등포구 도신로 246,서울,영등포구,신길동
진당숯불치킨&덮밥,"{'lat': '37.4839935', 'lng': '126.92136681'}","['한식', '야식', '치킨', '포장']","{'average_rating': 4.8, 'count': 5, 'image_count': 5, 'reply_count': 5}",4.8,5.0,5.0,5.0,37.4839935,126.92136681,서울특별시 관악구 남부순환로163길 3,서울,관악구,신림동
참왕족발보쌈,"{'lat': '37.4816163', 'lng': '126.94190486'}","['한식', '고기/구이', '족발/보쌈', '포장', '야식']","{'average_rating': 4.8, 'count': 25, 'image_count': 26, 'reply_count': 2}",4.8,25.0,26.0,2.0,37.4816163,126.94190486,서울특별시 관악구 장군봉1길 34,서울,관악구,봉천동
파리바게뜨-당곡사거리점,"{'lat': '37.4906572', 'lng': '126.92757572'}","['샐러드', '카페/디저트', '샌드위치', '프랜차이즈']","{'average_rating': 5.0, 'count': 2, 'image_count': 1, 'reply_count': 0}",5.0,2.0,1.0,0.0,37.4906572,126.92757572,서울특별시 관악구 보라매로 14,서울,관악구,봉천동
쌈겹 조합의 달인-영등포직영점,"{'lat': '37.5064916', 'lng': '126.90921821'}","['한식', '고기/구이', '야식', '도시락/죽', '포장']","{'average_rating': 4.9, 'count': 72, 'image_count': 64, 'reply_count': 56}",4.9,72.0,64.0,56.0,37.5064916,126.90921821,서울특별시 영등포구 가마산로71길 5,서울,영등포구,신길동
사랑명태조림,"{'lat': '37.4856984', 'lng': '126.88899273'}","['찜/탕', '한식', '분식', '포장']","{'average_rating': 4.9, 'count': 326, 'image_count': 253, 'reply_count': 212}",4.9,326.0,253.0,212.0,37.4856984,126.88899273,서울특별시 구로구 도림로10길 29-1,서울,구로구,구로동
탐나는피자-독산점,"{'lat': '37.468559109810904', 'lng': '126.89223169059434'}","['피자/양식', '분식', '야식', '치킨', '프랜차이즈', '포장']","{'average_rating': 5.0, 'count': 1371, 'image_count': 1297, 'reply_count': 1361}",5.0,1371.0,1297.0,1361.0,37.4685591098109,126.89223169059434,서울특별시 금천구 범안로15길 47,서울,금천구,독산동
한주불닭발,"{'lat': '37.4826926', 'lng': '126.91000798'}","['한식', '분식', '야식', '포장']","{'average_rating': 4.9, 'count': 37, 'image_count': 40, 'reply_count': 37}",4.9,37.0,40.0,37.0,37.4826926,126.91000798,서울특별시 관악구 조원로14길 23,서울,관악구,신림동
두목치킨-동작상도본점,"{'lat': '37.5033895', 'lng': '126.94682351'}","['치킨', '포장']","{'average_rating': 4.7, 'count': 41, 'image_count': 44, 'reply_count': 16}",4.7,41.0,44.0,16.0,37.5033895,126.94682351,서울특별시 동작구 양녕로 253-13,서울,동작구,상도1동
맛깔참죽&완도미역-가산아스크점,"{'lat': '37.4767416', 'lng': '126.88977227'}","['한식', '도시락/죽', '포장', '프랜차이즈']","{'average_rating': 4.9, 'count': 7, 'image_count': 5, 'reply_count': 0}",4.9,7.0,5.0,0.0,37.4767416,126.88977227,서울특별시 금천구 디지털로10길 37,서울,금천구,가산동
"육개장전문,육도장-서울대입구점","{'lat': '37.4826851', 'lng': '126.95631086'}","['찜/탕', '한식', '분식', '야식', '포장']","{'average_rating': 4.6, 'count': 35, 'image_count': 15, 'reply_count': 7}",4.6,35.0,15.0,7.0,37.4826851,126.95631086,서울특별시 관악구 행운1길 94,서울,관악구,봉천동
칠기마라샹궈마라탕-중앙대점,"{'lat': '37.5074266', 'lng': '126.95962635'}","['중국집', '아시안', '찜/탕', '다회용기', '포장']","{'average_rating': 4.8, 'count': 399, 'image_count': 334, 'reply_count': 0}",4.8,399.0,334.0,0.0,37.5074266,126.95962635,서울특별시 동작구 흑석로13가길 43,서울,동작구,흑석동
뼈앓이감자탕-구로가산점,"{'lat': '37.4772698', 'lng': '126.89295503'}","['찜/탕', '한식', '고기/구이', '포장', '프랜차이즈']","{'average_rating': 4.9, 'count': 48, 'image_count': 35, 'reply_count': 48}",4.9,48.0,35.0,48.0,37.4772698,126.89295503,서울특별시 금천구 남부순환로112길 56,서울,금천구,가산동
흰고래연어육회-영등포점,"{'lat': '37.50639', 'lng': '126.90715787'}","['한식', '일식/돈까스', '회/초밥', '포장', '야식', '프랜차이즈']","{'average_rating': 5.0, 'count': 17, 'image_count': 12, 'reply_count': 17}",5.0,17.0,12.0,17.0,37.50639,126.90715787,서울특별시 영등포구 가마산로67길 5,서울,영등포구,신길동
마이요거트립-신길뉴타운점,"{'lat': '37.5056523', 'lng': '126.90811228'}","['카페/디저트', '포장', '야식', '프랜차이즈']","{'average_rating': 4.9, 'count': 183, 'image_count': 154, 'reply_count': 143}",4.9,183.0,154.0,143.0,37.5056523,126.90811228,서울특별시 영등포구 가마산로 466,서울,영등포구,신길동
신전떡볶이-낙성대점,"{'lat': '37.4757142', 'lng': '126.9655009'}","['분식', '프랜차이즈', '포장']","{'average_rating': 4.8, 'count': 742, 'image_count': 490, 'reply_count': 287}",4.8,742.0,490.0,287.0,37.4757142,126.9655009,서울특별시 관악구 봉천로 615,서울,관악구,봉천동
신센라멘-신림점,"{'lat': '37.4743559', 'lng': '126.93838287'}","['아시안', '분식', '일식/돈까스', '포장', '신규맛집']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.4743559,126.93838287,서울특별시 관악구 서림길 41,서울,관악구,신림동
오늘은오므라이스-독산점,"{'lat': '37.4640448', 'lng': '126.90159225'}","['피자/양식', '한식', '분식', '포장', '프랜차이즈', '1인분주문', '신규맛집']","{'average_rating': 3.3, 'count': 4, 'image_count': 3, 'reply_count': 2}",3.3,4.0,3.0,2.0,37.4640448,126.90159225,서울특별시 금천구 독산로65길 24,서울,금천구,독산동
조선육회-영등포직영점,"{'lat': '37.4998565', 'lng': '126.91636845'}","['한식', '일식/돈까스', '회/초밥', '포장', '프랜차이즈']","{'average_rating': 5.0, 'count': 120, 'image_count': 130, 'reply_count': 0}",5.0,120.0,130.0,0.0,37.4998565,126.91636845,서울특별시 영등포구 신풍로 92,서울,영등포구,신길동
정량초과치킨-대림점,"{'lat': '37.4939622', 'lng': '126.90093634'}","['분식', '야식', '치킨', '포장', '프랜차이즈', '신규맛집']","{'average_rating': 5.0, 'count': 13, 'image_count': 11, 'reply_count': 3}",5.0,13.0,11.0,3.0,37.4939622,126.90093634,서울특별시 영등포구 대림로 142,서울,영등포구,대림동
베트남쌀국수몬스터포-영등포구점,"{'lat': '37.5054195', 'lng': '126.91291377'}","['아시안', '야식', '프랜차이즈', '1인분주문']","{'average_rating': 4.8, 'count': 490, 'image_count': 396, 'reply_count': 106}",4.8,490.0,396.0,106.0,37.5054195,126.91291377,서울특별시 영등포구 가마산로 507,서울,영등포구,신길동
피자로뎀,"{'lat': '37.4962395289631', 'lng': '126.907326846023'}","['피자/양식', '포장', '치킨', '분식']","{'average_rating': 4.7, 'count': 5821, 'image_count': 4774, 'reply_count': 2691}",4.7,5821.0,4774.0,2691.0,37.4962395289631,126.907326846023,서울특별시 영등포구 디지털로 455-2,서울,영등포구,대림동
남산국밥-대림점,"{'lat': '37.4941254', 'lng': '126.89731952'}","['찜/탕', '한식', '포장', '프랜차이즈']","{'average_rating': 5.0, 'count': 2, 'image_count': 3, 'reply_count': 0}",5.0,2.0,3.0,0.0,37.4941254,126.89731952,서울특별시 영등포구 도림로39길 13,서울,영등포구,대림동
롯데리아-대방역점,"{'lat': '37.5126085183641', 'lng': '126.924146007201'}","['버거', '프랜차이즈', '치킨', '포장']","{'average_rating': 4.7, 'count': 3573, 'image_count': 2091, 'reply_count': 1066}",4.7,3573.0,2091.0,1066.0,37.5126085183641,126.924146007201,서울특별시 영등포구 영등포로 416,서울,영등포구,신길동
winter4베이커리카페,"{'lat': '37.4701927532436', 'lng': '126.921767481591'}","['카페/디저트', '샌드위치', '포장', '야식']","{'average_rating': 5.0, 'count': 1, 'image_count': 2, 'reply_count': 1}",5.0,1.0,2.0,1.0,37.4701927532436,126.921767481591,서울특별시 관악구 난곡로26길 35,서울,관악구,신림동
지코바치킨-신길점,"{'lat': '37.507614', 'lng': '126.91118872'}","['치킨', '포장', '야식', '프랜차이즈', '신규맛집']","{'average_rating': 4.6, 'count': 15, 'image_count': 16, 'reply_count': 15}",4.6,15.0,16.0,15.0,37.507614,126.91118872,서울특별시 영등포구 신길로 172,서울,영등포구,신길동
배달삼겹돼지되지-봉천점,"{'lat': '37.4857499', 'lng': '126.94071559'}","['포장', '한식', '프랜차이즈', '고기/구이']","{'average_rating': 4.6, 'count': 121, 'image_count': 94, 'reply_count': 44}",4.6,121.0,94.0,44.0,37.4857499,126.94071559,서울특별시 관악구 봉천로27길 41,서울,관악구,봉천동
성수야들야들갈비찜,"{'lat': '37.4939622', 'lng': '126.90093634'}","['찜/탕', '한식', '야식', '포장', '신규맛집']","{'average_rating': 4.5, 'count': 2, 'image_count': 1, 'reply_count': 0}",4.5,2.0,1.0,0.0,37.4939622,126.90093634,서울특별시 영등포구 대림로 142,서울,영등포구,대림동
양순덕전통김치찌개&김치찜-봉천점,"{'lat': '37.485138', 'lng': '126.95747545'}","['찜/탕', '한식', '프랜차이즈', '야식', '포장', '고기/구이']","{'average_rating': 4.9, 'count': 15, 'image_count': 11, 'reply_count': 0}",4.9,15.0,11.0,0.0,37.485138,126.95747545,서울특별시 관악구 관악로28길 22,서울,관악구,봉천동
독산동매운짬뽕,"{'lat': '37.4689627', 'lng': '126.89562068'}","['중국집', '포장']","{'average_rating': 4.7, 'count': 3, 'image_count': 1, 'reply_count': 0}",4.7,3.0,1.0,0.0,37.4689627,126.89562068,서울특별시 금천구 두산로 70,서울,금천구,독산동
원할머니보쌈-독산점,"{'lat': '37.466284989565', 'lng': '126.898138529944'}","['한식', '족발/보쌈', '프랜차이즈', '포장']","{'average_rating': 4.9, 'count': 133, 'image_count': 116, 'reply_count': 3}",4.9,133.0,116.0,3.0,37.466284989565,126.898138529944,서울특별시 금천구 시흥대로 368,서울,금천구,독산동
교촌치킨-신길2호점,"{'lat': '37.5029113', 'lng': '126.92116179'}","['프랜차이즈', '치킨', '포장']","{'average_rating': 4.7, 'count': 1873, 'image_count': 1163, 'reply_count': 46}",4.7,1873.0,1163.0,46.0,37.5029113,126.92116179,서울특별시 영등포구 여의대방로 177,서울,영등포구,신길동
이모네국밥,"{'lat': '37.4941254', 'lng': '126.89731952'}","['찜/탕', '한식', '포장']","{'average_rating': 4.0, 'count': 3, 'image_count': 3, 'reply_count': 1}",4.0,3.0,3.0,1.0,37.4941254,126.89731952,서울특별시 영등포구 도림로39길 13,서울,영등포구,대림동
오페라빈로스터스-낙성대점,"{'lat': '37.4759087', 'lng': '126.95926202'}","['카페/디저트', '포장']","{'average_rating': 4.9, 'count': 20, 'image_count': 14, 'reply_count': 0}",4.9,20.0,14.0,0.0,37.4759087,126.95926202,서울특별시 관악구 낙성대로 29,서울,관악구,봉천동
더블피피자-영등포본점,"{'lat': '37.507351', 'lng': '126.91121083'}","['피자/양식', '포장', '야식']","{'average_rating': 5.0, 'count': 9, 'image_count': 7, 'reply_count': 0}",5.0,9.0,7.0,0.0,37.507351,126.91121083,서울특별시 영등포구 신길로 170,서울,영등포구,신길동
아차산매운떡볶이-신길점,"{'lat': '37.5090228285706', 'lng': '126.915943636076'}","['분식', '프랜차이즈', '야식', '포장']","{'average_rating': 4.9, 'count': 1717, 'image_count': 1729, 'reply_count': 1717}",4.9,1717.0,1729.0,1717.0,37.5090228285706,126.915943636076,서울특별시 영등포구 도신로56길 31,서울,영등포구,신길동
도래곱창-상도점,"{'lat': '37.499599', 'lng': '126.95134043'}","['한식', '고기/구이', '야식', '포장', '1인분주문', '프랜차이즈']","{'average_rating': 4.9, 'count': 78, 'image_count': 70, 'reply_count': 0}",4.9,78.0,70.0,0.0,37.499599,126.95134043,서울특별시 동작구 상도로47길 4,서울,동작구,상도동
병천순대국밥-신길점,"{'lat': '37.5103213', 'lng': '126.91121378'}","['찜/탕', '한식', '고기/구이', '포장', '야식', '프랜차이즈']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.5103213,126.91121378,서울특별시 영등포구 신길로 200-16,서울,영등포구,신길동
노량진수산시장군산상회,"{'lat': '37.5148237', 'lng': '126.93797594'}","['일식/돈까스', '회/초밥', '포장']","{'average_rating': 4.9, 'count': 52, 'image_count': 55, 'reply_count': 2}",4.9,52.0,55.0,2.0,37.5148237,126.93797594,서울특별시 동작구 노들로 674,서울,동작구,노량진동
닭다리순살하나만제대로하는집-대림점,"{'lat': '37.4939622', 'lng': '126.90093634'}","['분식', '야식', '치킨', '포장', '프랜차이즈', '신규맛집']","{'average_rating': 5.0, 'count': 20, 'image_count': 21, 'reply_count': 5}",5.0,20.0,21.0,5.0,37.4939622,126.90093634,서울특별시 영등포구 대림로 142,서울,영등포구,대림동
곱도리탕부터시작하는자영업생활-금천점,"{'lat': '37.4585232', 'lng': '126.89940598'}","['찜/탕', '한식', '도시락/죽', '포장', '프랜차이즈', '야식']","{'average_rating': 4.7, 'count': 195, 'image_count': 173, 'reply_count': 11}",4.7,195.0,173.0,11.0,37.4585232,126.89940598,서울특별시 금천구 시흥대로 278,서울,금천구,독산동
해피캔커피&디저트-신림점,"{'lat': '37.4854459', 'lng': '126.9331032'}","['카페/디저트', '포장']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.4854459,126.9331032,서울특별시 관악구 신림로64길 59,서울,관악구,신림동
김치찜팔는돌아이-관악점,"{'lat': '37.4797687', 'lng': '126.95751774'}","['찜/탕', '한식', '고기/구이', '포장']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.4797687,126.95751774,서울특별시 관악구 남부순환로 1869,서울,관악구,봉천동
악동삼겹-봉천점,"{'lat': '37.485138', 'lng': '126.95747545'}","['한식', '프랜차이즈', '고기/구이', '족발/보쌈', '야식', '포장']","{'average_rating': 4.9, 'count': 34, 'image_count': 19, 'reply_count': 0}",4.9,34.0,19.0,0.0,37.485138,126.95747545,서울특별시 관악구 관악로28길 22,서울,관악구,봉천동
전설의옛날통닭-본점,"{'lat': '37.4996184', 'lng': '126.91010817'}","['치킨', '프랜차이즈']","{'average_rating': 4.5, 'count': 50, 'image_count': 21, 'reply_count': 0}",4.5,50.0,21.0,0.0,37.4996184,126.91010817,서울특별시 영등포구 대방천로 165-13,서울,영등포구,신길동
